"country","country.code","super.region","region","sex","age","pop","alcohol.use","drug.use","high.meat","low.exercise","smoking"
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","female","50-69 years",5865772,59.131515445,13.936700998,0.3852443569,68.067025859,22.303940204
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","male","5-14 years",9385513,0.08605020412,0.002637052532,NA,NA,NA
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","male","15-49 years",23734104,4.646276648,9.221993969,0.03811328213,7.919300697,35.506783752
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","male","50-69 years",5741884,51.473424537,74.906117516,0.5614957445,122.502155136,425.464613363
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","female","5-14 years",8842749,0.04061194829,0.002466519433,NA,NA,NA
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","female","15-49 years",23089999,3.438677959,1.43119687,0.0230049622,3.453483441,2.450850661
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","male","Under 5",6056200.908,0.01821714477,0.01895902813,NA,NA,NA
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","female","Under 5",5700134.678,0.01898450535,0.02381319035,NA,NA,NA
"Egypt","EGY","North Africa and Middle East","North Africa and Middle East","female","70+ years",1598992,177.476950921,26.636652183,0.6377564205,378.581997938,38.082833635
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","female","Under 5",3308058.519,0.1133686737,0.006578421363,NA,NA,NA
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","male","Under 5",3472041.024,0.1155448899,0.002856420522,NA,NA,NA
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","female","70+ years",1179571,56.928687263,5.042716657,0.6067632967,319.2020813,127.69869063
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","male","70+ years",1348623,64.503843896,30.429396429,0.7281844319,420.342572033,721.237668768
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","female","50-69 years",5478537,11.313281721,1.799854726,0.2947663688,43.671575258,38.718336145
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","female","15-49 years",23474876,1.966907257,1.156871167,0.02150421921,2.773379128,2.587568088
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","male","5-14 years",6043589,0.3288510243,0.0007821940429,NA,NA,NA
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","male","15-49 years",23517877,9.926347411,16.305489407,0.0288904431,5.776398029,23.03661895
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","male","50-69 years",5432507,23.299152963,22.177693609,0.3787827836,76.302851085,288.3418696
"Iran","IRN","North Africa and Middle East","North Africa and Middle East","female","5-14 years",5778373,0.1807632771,0.0007017379566,NA,NA,NA
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","male","70+ years",309506,70.05778607,18.890357751,0.1087003398,676.638772711,1283.75524655
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","female","15-49 years",8841351,2.842257527,1.500479539,0.005813658177,6.42639643,7.936565817
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","female","50-69 years",1494753,18.658000045,2.790046346,0.05819675266,92.696846696,108.006165829
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","male","5-14 years",4731923,0.1680463129,0.003766842838,NA,NA,NA
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","male","15-49 years",9133130,6.736630894,10.081512301,0.008130049878,11.086988525,39.316219045
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","male","50-69 years",1318229,25.388068752,13.348693028,0.07903299775,178.051542025,519.25801672
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","female","5-14 years",4467944,0.1017687282,0.003536855786,NA,NA,NA
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","male","Under 5",2945620.604,0.1302605256,0.02146432792,NA,NA,NA
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","female","Under 5",2779432.495,0.04764011408,0.02357630251,NA,NA,NA
"Iraq","IRQ","North Africa and Middle East","North Africa and Middle East","female","70+ years",399114,68.129581632,3.664933683,0.08408842973,488.842278719,272.966967896
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","male","Under 5",491044.3964,0.03824052897,0.006117488027,NA,NA,NA
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","female","Under 5",466281.9191,0.05181695997,0.01084828369,NA,NA,NA
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","female","15-49 years",1948719,1.028073166,0.6639388175,0.01613203153,1.673391307,2.384315303
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","female","50-69 years",338236,7.349601219,0.9735980711,0.3002359335,34.468786907,34.500527545
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","female","70+ years",95978,30.907781911,2.33641058,0.7759389518,254.593370482,99.478033371
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","male","50-69 years",345903,10.526577535,4.853949213,0.5147423963,71.013218258,232.305540703
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","female","5-14 years",842778,0.1044121291,0.001744356126,NA,NA,NA
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","male","70+ years",87176,38.518133806,12.078793952,1.128971599,346.940290183,722.758332267
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","male","5-14 years",874812,0.1834579507,0.001764569646,NA,NA,NA
"Jordan","JOR","North Africa and Middle East","North Africa and Middle East","male","15-49 years",2080540,3.187431503,2.895814396,0.03167410227,4.828154852,19.297681865
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","male","Under 5",181847.1011,0.01340360427,0.03409402041,NA,NA,NA
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","female","Under 5",174658.3651,0.009296716996,0.05525137112,NA,NA,NA
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","male","5-14 years",268619,0.0702271052,0.004557891842,NA,NA,NA
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","male","15-49 years",1495499,1.811544462,2.275982843,0.0566504184,7.530904986,16.842369223
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","male","50-69 years",221803,8.627779607,3.497275247,0.7714195817,65.301539144,118.949741591
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","female","5-14 years",252386,0.02729366599,0.009393356493,NA,NA,NA
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","female","70+ years",16061,42.310368735,1.61279695,3.525955617,272.371876054,95.749425236
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","male","70+ years",23112,37.649908336,8.593504026,3.19324281,280.954875052,416.215974838
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","female","15-49 years",1107289,0.5161314675,0.2486752692,0.03537911084,1.666876415,1.123291622
"Kuwait","KWT","North Africa and Middle East","North Africa and Middle East","female","50-69 years",159471,6.15972458,0.4499160241,0.6936011687,29.296457069,17.769583792
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","male","50-69 years",492604,16.870516993,5.514776421,1.006712137,67.334488267,251.361029223
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","male","70+ years",153318,24.891857174,12.161152699,3.283274418,396.488793194,908.82955119
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","female","5-14 years",476559,0.07043400387,0.01849754767,NA,NA,NA
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","female","15-49 years",1629982,1.633018474,0.7149635621,0.08170041497,2.780223622,9.585121006
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","female","50-69 years",414073,10.446261876,1.411221183,0.8660520507,40.075712604,149.982923176
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","female","70+ years",164016,36.936876131,3.360304981,2.226719698,294.421613216,641.851173714
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","male","5-14 years",466079,0.1576273576,0.01954097542,NA,NA,NA
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","male","15-49 years",1592979,5.1759489,2.68096428,0.08512545833,5.564937601,18.35275325
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","male","Under 5",190464.2618,0.03165442877,0.02226605744,NA,NA,NA
"Lebanon","LBN","North Africa and Middle East","North Africa and Middle East","female","Under 5",181573.9666,0.02793902922,0.02578110525,NA,NA,NA
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","female","Under 5",323229.8306,0.0227636292,0.07102945005,NA,NA,NA
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","male","Under 5",342137.3363,0.02627668039,0.07371102129,NA,NA,NA
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","male","5-14 years",627549,0.1443598535,0.02547062934,NA,NA,NA
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","male","15-49 years",1744555,4.526670818,3.063729309,0.04438628594,7.018302858,30.077475822
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","female","70+ years",99835,59.870665427,3.468076102,0.8480859833,338.203902356,22.601346427
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","male","70+ years",80486,56.102336384,12.447721383,1.16368501,386.723456904,1130.759716034
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","female","5-14 years",596486,0.06848073895,0.02418951226,NA,NA,NA
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","female","15-49 years",1735057,1.520991191,0.6892338206,0.04481581755,4.237643589,1.290991622
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","female","50-69 years",374069,12.500208686,1.615152723,0.4078663096,54.303405341,17.930885952
"Libya","LBY","North Africa and Middle East","North Africa and Middle East","male","50-69 years",371399,16.060876078,5.963479634,0.5360431715,78.407552792,345.020997338
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","male","50-69 years",2669827,21.300047229,16.907681129,0.4199119758,61.61397323,246.056960896
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","male","70+ years",624090,70.915947435,34.956098534,1.118841283,412.722723559,628.170929849
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","female","5-14 years",2893375,0.09760424291,0.009714342752,NA,NA,NA
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","female","15-49 years",9363516,1.52797129,1.529429755,0.02938813566,3.56294513,3.468068098
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","female","50-69 years",2691609,13.225984003,2.784244134,0.3892610039,55.635516765,33.087274642
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","male","5-14 years",3044158,0.1640333949,0.01036140773,NA,NA,NA
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","female","70+ years",774954,66.723895725,5.051776316,1.139516462,453.77840288,110.468885396
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","male","15-49 years",8895248,5.048492676,11.305305816,0.0342097735,3.895317423,21.023511363
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","male","Under 5",1755021.789,0.0892731407,0.03195099509,NA,NA,NA
"Morocco","MAR","North Africa and Middle East","North Africa and Middle East","female","Under 5",1661427.584,0.07036469469,0.04829893214,NA,NA,NA
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","male","Under 5",362219.9198,0.03056626952,0.01938235812,NA,NA,NA
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","female","70+ years",43988,52.867160412,1.915927896,0.7192400517,328.031065874,82.073814701
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","male","5-14 years",599314,0.1777569082,0.0045342194,NA,NA,NA
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","male","15-49 years",1191640,4.805196295,3.85889216,0.03750704707,8.196266572,35.859606578
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","female","Under 5",345881.2089,0.02632923497,0.02296925601,NA,NA,NA
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","male","50-69 years",180298,18.332309264,7.078945782,0.5385340501,115.685979836,418.845657259
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","male","70+ years",36171,61.177276075,13.684449368,1.107655407,422.558002174,1090.764626861
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","female","5-14 years",575026,0.07273339975,0.004260123632,NA,NA,NA
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","female","15-49 years",1154768,1.590938155,0.4062478638,0.02221110833,3.471901073,3.648433994
"Palestine","PSE","North Africa and Middle East","North Africa and Middle East","female","50-69 years",183820,13.254141959,1.031648662,0.3309191015,57.246861979,38.065586705
